"participant" "block" "trial" "screenID" "setsize" "nTarget" "nDistractor" "layout" "colorCon" "radius" "cueType" "cueColor" "condition" "ratio" "correct" "acc" "RT" "response"
"4562" 33 2 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2121 "arrowdown"
"4563" 33 2 21 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1665 "arrowdown"
"4564" 33 2 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1857 "arrowup"
"4565" 33 2 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1180 "arrowdown"
"4566" 33 2 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1008 "arrowup"
"4567" 33 2 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1218 "arrowdown"
"4568" 33 2 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1570 "arrowup"
"4569" 33 2 27 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1479 "arrowup"
"4570" 33 2 28 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 730 "arrowdown"
"4571" 33 2 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 975 "arrowdown"
"4572" 33 2 30 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1166 "arrowup"
"4573" 33 2 31 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1098 "arrowdown"
"4574" 33 2 32 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 823 "arrowup"
"4575" 33 2 33 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 0 1108 "arrowdown"
"4576" 33 2 34 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 998 "arrowup"
"4577" 33 2 35 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1582 "arrowup"
"4578" 33 2 36 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 734 "arrowup"
"4579" 33 2 37 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1012 "arrowup"
"4580" 33 2 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1286 "arrowdown"
"4581" 33 2 39 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1295 "arrowdown"
"4582" 33 2 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1781 "arrowdown"
"4583" 33 2 41 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1074 "arrowdown"
"4584" 33 2 42 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1953 "arrowup"
"4585" 33 2 43 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 977 "arrowup"
"4586" 33 2 44 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1181 "arrowup"
"4587" 33 2 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1087 "arrowdown"
"4588" 33 2 46 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2207 "arrowdown"
"4589" 33 2 47 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1343 "arrowdown"
"4590" 33 2 48 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1240 "arrowdown"
"4591" 33 2 49 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 774 "arrowup"
"4592" 33 2 50 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1446 "arrowdown"
"4593" 33 2 51 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1153 "arrowup"
"4594" 33 2 52 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 884 "arrowup"
"4595" 33 2 53 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 665 "arrowdown"
"4596" 33 2 54 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1657 "arrowup"
"4597" 33 2 55 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1020 "arrowdown"
"4598" 33 2 56 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2097 "arrowup"
"4599" 33 2 57 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1282 "arrowup"
"4600" 33 2 58 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1359 "arrowdown"
"4601" 33 2 59 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1320 "arrowup"
"4602" 34 0 0 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2213 "arrowup"
"4603" 34 0 1 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2821 "arrowup"
"4604" 34 0 3 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2260 "arrowup"
"4605" 34 0 4 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2373 "arrowdown"
"4606" 34 0 5 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1221 "arrowdown"
"4607" 34 0 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2654 "arrowdown"
"4608" 34 0 7 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1773 "arrowup"
"4609" 34 0 8 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 943 "arrowup"
"4610" 34 0 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1074 "arrowdown"
"4611" 34 0 10 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2649 "arrowdown"
"4612" 34 0 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2453 "arrowup"
"4613" 34 0 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2143 "arrowdown"
"4614" 34 0 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2691 "arrowup"
"4615" 34 0 17 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2988 "arrowup"
"4616" 34 0 18 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2618 "arrowup"
"4617" 34 0 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2314 "arrowup"
"4618" 34 0 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2668 "arrowdown"
"4619" 34 0 21 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1475 "arrowup"
"4620" 34 0 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 937 "arrowup"
"4621" 34 0 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2916 "arrowdown"
"4622" 34 0 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1303 "arrowdown"
"4623" 34 0 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1606 "arrowdown"
"4624" 34 0 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2550 "arrowdown"
"4625" 34 0 27 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1727 "arrowup"
"4626" 34 0 28 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1037 "arrowup"
"4627" 34 0 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2118 "arrowdown"
"4628" 34 0 30 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1330 "arrowdown"
"4629" 34 0 31 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2626 "arrowdown"
"4630" 34 0 32 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2252 "arrowup"
"4631" 34 0 33 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1229 "arrowdown"
"4632" 34 0 35 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1381 "arrowup"
"4633" 34 0 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 980 "arrowdown"
"4634" 34 0 39 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1126 "arrowup"
"4635" 34 0 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 858 "arrowdown"
"4636" 34 0 41 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1353 "arrowup"
"4637" 34 0 42 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1449 "arrowup"
"4638" 34 0 43 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 842 "arrowdown"
"4639" 34 0 44 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1061 "arrowup"
"4640" 34 0 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1145 "arrowup"
"4641" 34 0 46 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2188 "arrowdown"
"4642" 34 0 47 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1250 "arrowdown"
"4643" 34 0 49 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1742 "arrowup"
"4644" 34 0 50 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1062 "arrowdown"
"4645" 34 0 51 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2345 "arrowdown"
"4646" 34 0 52 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1413 "arrowdown"
"4647" 34 0 53 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2059 "arrowdown"
"4648" 34 0 54 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 987 "arrowup"
"4649" 34 0 55 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2032 "arrowup"
"4650" 34 0 56 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 701 "arrowdown"
"4651" 34 0 57 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2107 "arrowup"
"4652" 34 0 58 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 963 "arrowdown"
"4653" 34 0 59 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2115 "arrowdown"
"4654" 34 1 0 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1987 "arrowdown"
"4655" 34 1 1 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1979 "arrowdown"
"4656" 34 1 2 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2657 "arrowup"
"4657" 34 1 3 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1519 "arrowdown"
"4658" 34 1 4 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2691 "arrowdown"
"4659" 34 1 5 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1338 "arrowup"
"4660" 34 1 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1701 "arrowdown"
"4661" 34 1 7 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1374 "arrowup"
"4662" 34 1 8 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1119 "arrowup"
"4663" 34 1 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 878 "arrowdown"
"4664" 34 1 10 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1328 "arrowdown"
"4665" 34 1 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1955 "arrowdown"
"4666" 34 1 12 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1643 "arrowup"
"4667" 34 1 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1229 "arrowup"
"4668" 34 1 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1711 "arrowdown"
"4669" 34 1 15 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1324 "arrowup"
"4670" 34 1 16 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 0 2245 "arrowdown"
"4671" 34 1 17 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2039 "arrowup"
"4672" 34 1 18 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1924 "arrowdown"
"4673" 34 1 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1612 "arrowup"
"4674" 34 1 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 985 "arrowup"
"4675" 34 1 21 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2513 "arrowdown"
"4676" 34 1 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2647 "arrowup"
"4677" 34 1 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1288 "arrowup"
"4678" 34 1 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1573 "arrowdown"
"4679" 34 1 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1026 "arrowup"
"4680" 34 1 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 797 "arrowup"
"4681" 34 1 27 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1730 "arrowup"
"4682" 34 1 28 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 794 "arrowdown"
"4683" 34 1 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1551 "arrowdown"
"4684" 34 1 30 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1225 "arrowdown"
"4685" 34 1 31 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2059 "arrowdown"
"4686" 34 1 32 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1347 "arrowup"
"4687" 34 1 33 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1982 "arrowdown"
"4688" 34 1 34 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1873 "arrowdown"
"4689" 34 1 35 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 918 "arrowup"
"4690" 34 1 36 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 829 "arrowup"
"4691" 34 1 37 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 688 "arrowdown"
"4692" 34 1 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 791 "arrowdown"
"4693" 34 1 39 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 876 "arrowdown"
"4694" 34 1 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1706 "arrowup"
"4695" 34 1 41 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2082 "arrowdown"
"4696" 34 1 42 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2285 "arrowdown"
"4697" 34 1 43 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1812 "arrowdown"
"4698" 34 1 44 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1013 "arrowup"
"4699" 34 1 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1361 "arrowup"
"4700" 34 1 46 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1310 "arrowup"
"4701" 34 1 47 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1181 "arrowup"
"4702" 34 1 48 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1126 "arrowup"
"4703" 34 1 49 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1974 "arrowdown"
"4704" 34 1 50 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 934 "arrowup"
"4705" 34 1 51 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 755 "arrowup"
"4706" 34 1 52 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1158 "arrowup"
"4707" 34 1 53 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1756 "arrowdown"
"4708" 34 1 54 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1854 "arrowdown"
"4709" 34 1 55 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1554 "arrowdown"
"4710" 34 1 56 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2360 "arrowup"
"4711" 34 1 57 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2833 "arrowdown"
"4712" 34 1 58 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1091 "arrowdown"
"4713" 34 1 59 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1410 "arrowup"
"4714" 34 2 0 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1042 "arrowup"
"4715" 34 2 1 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1104 "arrowup"
"4716" 34 2 3 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1739 "arrowup"
"4717" 34 2 4 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1080 "arrowdown"
"4718" 34 2 5 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1901 "arrowdown"
"4719" 34 2 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1943 "arrowdown"
"4720" 34 2 7 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2380 "arrowdown"
"4721" 34 2 8 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1321 "arrowup"
"4722" 34 2 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1863 "arrowup"
"4723" 34 2 10 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1943 "arrowup"
"4724" 34 2 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 763 "arrowup"
"4725" 34 2 12 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1342 "arrowdown"
"4726" 34 2 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1081 "arrowdown"
"4727" 34 2 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2315 "arrowdown"
"4728" 34 2 15 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1128 "arrowdown"
"4729" 34 2 16 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1471 "arrowdown"
"4730" 34 2 17 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1388 "arrowdown"
"4731" 34 2 18 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1795 "arrowdown"
"4732" 34 2 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1350 "arrowdown"
"4733" 34 2 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 804 "arrowdown"
"4734" 34 2 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2143 "arrowup"
"4735" 34 2 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1249 "arrowup"
"4736" 34 2 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1386 "arrowup"
